class,x1,y1,z1,v1,x2,y2,z2,v2,x3,y3,z3,v3,x4,y4,z4,v4,x5,y5,z5,v5,x6,y6,z6,v6,x7,y7,z7,v7,x8,y8,z8,v8,x9,y9,z9,v9,x10,y10,z10,v10,x11,y11,z11,v11,x12,y12,z12,v12,x13,y13,z13,v13,x14,y14,z14,v14,x15,y15,z15,v15,x16,y16,z16,v16,x17,y17,z17,v17,x18,y18,z18,v18,x19,y19,z19,v19,x20,y20,z20,v20,x21,y21,z21,v21
B,0.357339531,0.835304201,3.81E-07,0,0.414438367,0.776238024,-0.034062803,0,0.444969863,0.666995883,-0.042750455,0,0.40191406,0.589092076,-0.048673179,0,0.343238413,0.574838579,-0.053790599,0,0.414647192,0.544462264,-0.01131586,0,0.407858849,0.442417651,-0.026922563,0,0.399468243,0.378858745,-0.044192072,0,0.390568674,0.320361346,-0.059085432,0,0.371851057,0.538333237,-0.011279705,0,0.367107868,0.429584682,-0.024060162,0,0.364620209,0.357102841,-0.041461695,0,0.360407203,0.293191165,-0.055923317,0,0.336165726,0.557182014,-0.016669478,0,0.329473764,0.456613064,-0.031197019,0,0.331003994,0.392372966,-0.045933742,0,0.329443306,0.3367787,-0.057028711,0,0.300215274,0.593177438,-0.026364258,0,0.294975281,0.509873629,-0.041033503,0,0.298126101,0.453263968,-0.049737964,0,0.300982803,0.400138825,-0.056710683,0
B,0.361225486,0.839578092,2.92E-07,0,0.42747727,0.783587933,-0.024321031,0,0.458820581,0.664334416,-0.022758203,0,0.416989446,0.581087589,-0.019836204,0,0.361552775,0.576887727,-0.016057651,0,0.434681088,0.555961788,0.009573014,0,0.430129439,0.456940442,0.004003259,0,0.423095316,0.396437228,-0.007539378,0,0.415013105,0.342647165,-0.019158745,0,0.392954022,0.549564481,0.0084597,0,0.390953332,0.444757819,0.004689827,0,0.390035719,0.377276003,-0.008170822,0,0.38633889,0.320402294,-0.019678922,0,0.356707096,0.565206587,0.001953712,0,0.353488922,0.465031028,-0.006348901,0,0.355494976,0.403922021,-0.019399697,0,0.35232237,0.353577495,-0.029500859,0,0.319239527,0.596707702,-0.008182089,0,0.319421172,0.514331341,-0.017621653,0,0.323909312,0.461588502,-0.024210529,0,0.32729426,0.41238448,-0.030255413,0
B,0.356086165,0.854622781,5.24E-07,0,0.419777334,0.81399262,-0.041721463,0,0.461944252,0.736261249,-0.06023084,0,0.419710457,0.671944916,-0.074552536,0,0.365273327,0.661060989,-0.089371666,0,0.435510397,0.611849427,-0.037160642,0,0.436907828,0.514208496,-0.061888728,0,0.432253748,0.44996655,-0.083361588,0,0.4265517,0.389830232,-0.100178748,0,0.390461594,0.600087762,-0.036033701,0,0.395992309,0.492699742,-0.057172809,0,0.397379756,0.417695373,-0.078891613,0,0.397269756,0.349018037,-0.096172966,0,0.350115091,0.611466944,-0.039367903,0,0.35355249,0.513270736,-0.059514225,0,0.356843561,0.449364185,-0.078081384,0,0.35872218,0.39173466,-0.091715947,0,0.307712495,0.640193939,-0.046905924,0,0.309495479,0.564161241,-0.063514858,0,0.316234082,0.513883173,-0.073276788,0,0.323123157,0.465510547,-0.081400335,0
B,0.34822306,0.820963323,5.24E-07,0,0.400104374,0.779778361,-0.056947712,0,0.424567908,0.703242004,-0.083494626,0,0.371011436,0.654297113,-0.10231337,0,0.314829499,0.637277067,-0.120952964,0,0.391297728,0.588075936,-0.057388823,0,0.379619539,0.502145767,-0.087788709,0,0.366531342,0.442918539,-0.112881035,0,0.353734136,0.386164814,-0.132333666,0,0.346644461,0.579048812,-0.04928609,0,0.33525905,0.476931036,-0.076898009,0,0.327598393,0.405997634,-0.102197193,0,0.321973264,0.339969516,-0.121612079,0,0.309940785,0.593223035,-0.046415932,0,0.298313886,0.50031352,-0.072690316,0,0.294539213,0.436473548,-0.095333211,0,0.292643189,0.37837556,-0.111682251,0,0.274499267,0.625184715,-0.048618097,0,0.264601409,0.558332562,-0.071024515,0,0.263112634,0.510584354,-0.08578755,0,0.263840437,0.463475376,-0.097551294,0
B,0.355529934,0.827225447,3.86E-07,0,0.422174037,0.783308983,-0.030085733,0,0.471746385,0.694126844,-0.039589312,0,0.444441855,0.61161536,-0.046846606,0,0.391345024,0.588287592,-0.0540662,0,0.451618612,0.569641888,-0.014396797,0,0.45998174,0.470739752,-0.030995008,0,0.459409297,0.408293605,-0.04827483,0,0.457199842,0.349272907,-0.063054599,0,0.410796225,0.554687142,-0.016971799,0,0.424521983,0.446886957,-0.030757617,0,0.431879789,0.372711062,-0.048032466,0,0.435848653,0.306093127,-0.062394574,0,0.372510284,0.564909399,-0.024071945,0,0.383519739,0.463655114,-0.03938885,0,0.392986894,0.400983095,-0.054563127,0,0.398707241,0.344924033,-0.066184357,0,0.33065334,0.593335986,-0.034808684,0,0.338723481,0.516570687,-0.0498106,0,0.348896265,0.466317654,-0.058274902,0,0.357488453,0.418417841,-0.065259747,0
B,0.366602451,0.819172978,3.66E-07,0,0.419958115,0.761599541,-0.035992675,0,0.442787558,0.655466914,-0.04553194,0,0.395075917,0.58516252,-0.051670421,0,0.339243591,0.572653532,-0.05688775,0,0.411279619,0.53651166,-0.015358089,0,0.398741096,0.435934424,-0.031618077,0,0.387899309,0.372936726,-0.048770569,0,0.378783286,0.315041542,-0.063512832,0,0.368649423,0.530748367,-0.013966626,0,0.357199252,0.423002899,-0.027256196,0,0.351272285,0.350280643,-0.045011014,0,0.347047597,0.285220891,-0.059609212,0,0.334852964,0.549695015,-0.017904645,0,0.322303236,0.450371623,-0.032835506,0,0.320221871,0.383787662,-0.049275249,0,0.317518115,0.325831115,-0.06164699,0,0.303617388,0.587064922,-0.026124783,0,0.292583704,0.508922517,-0.040949382,0,0.291678339,0.455889463,-0.050626077,0,0.291270077,0.405992508,-0.058382094,0
B,0.379371524,0.820161104,3.72E-07,0,0.440969735,0.768827796,-0.031543303,0,0.481054723,0.66909337,-0.040850278,0,0.44713968,0.589023113,-0.047547184,0,0.39200905,0.573678255,-0.054219607,0,0.447983146,0.549113691,-0.01696741,0,0.444952548,0.447603047,-0.033773884,0,0.43791464,0.384629965,-0.050808717,0,0.430026054,0.326588184,-0.065168299,0,0.404875159,0.540004969,-0.018156836,0,0.406002611,0.429406941,-0.032206696,0,0.405248821,0.355018973,-0.04931096,0,0.402395368,0.289668381,-0.063325904,0,0.367540151,0.555247843,-0.023753803,0,0.365604341,0.45186913,-0.038764831,0,0.367051154,0.387715101,-0.053325929,0,0.365961581,0.332406789,-0.06435933,0,0.328561813,0.588824689,-0.033103917,0,0.325969696,0.507785141,-0.047299314,0,0.330483437,0.454941213,-0.055225886,0,0.334827662,0.405418456,-0.061766159,0
B,0.375982255,0.821481526,3.79E-07,0,0.442160279,0.782037437,-0.033119999,0,0.4901582,0.692542791,-0.043126944,0,0.460213095,0.613100708,-0.050150715,0,0.407210112,0.590809524,-0.057158422,0,0.465582341,0.56922406,-0.019760026,0,0.472290963,0.469813347,-0.03803033,0,0.470748305,0.405595362,-0.055523857,0,0.468148559,0.345990658,-0.070269778,0,0.423558682,0.553840399,-0.020525366,0,0.43372646,0.445486128,-0.035943747,0,0.438940078,0.371571511,-0.053725969,0,0.442407519,0.306478769,-0.068268582,0,0.385647774,0.564108253,-0.025841353,0,0.393157989,0.463190436,-0.042744651,0,0.401596487,0.398001015,-0.059240829,0,0.407378584,0.340409815,-0.071696937,0,0.345645219,0.592827976,-0.034917664,0,0.350944698,0.517693043,-0.051479537,0,0.359359562,0.468001187,-0.061376709,0,0.367086858,0.420755059,-0.06927973,0
B,0.404081523,0.83078897,3.71E-07,0,0.470545352,0.793971717,-0.02349415,0,0.525307119,0.711254656,-0.031751554,0,0.522465885,0.632725239,-0.039261781,0,0.479599923,0.60577333,-0.047707845,0,0.502975106,0.579809368,-0.014150104,0,0.520672679,0.481010377,-0.032794103,0,0.526700497,0.419603169,-0.050671842,0,0.529208183,0.361741155,-0.064859569,0,0.46905902,0.567733228,-0.020506192,0,0.491398901,0.456181377,-0.036520794,0,0.503097236,0.383352637,-0.053430241,0,0.509019017,0.317717254,-0.066833504,0,0.433242738,0.577558517,-0.030704623,0,0.452810824,0.469860047,-0.047475841,0,0.466141164,0.407051265,-0.061314054,0,0.474643588,0.35028401,-0.07152129,0,0.391711265,0.603495359,-0.043883048,0,0.408847898,0.521586895,-0.059568651,0,0.423936218,0.471220404,-0.067219049,0,0.437432289,0.422174662,-0.073331311,0
B,0.400108218,0.829637587,4.56E-07,0,0.453707308,0.778567314,-0.040713299,0,0.478706002,0.691707075,-0.057546623,0,0.428825557,0.637868166,-0.069871105,0,0.375453323,0.628508925,-0.082020082,0,0.432263792,0.57714498,-0.035851028,0,0.415882677,0.483989894,-0.059675567,0,0.399910241,0.423011333,-0.079531386,0,0.384498328,0.36578536,-0.095220454,0,0.386848658,0.574325204,-0.034017261,0,0.371428519,0.468427956,-0.054524645,0,0.360291839,0.395908713,-0.074134469,0,0.350788683,0.329042643,-0.089471057,0,0.351227492,0.59497714,-0.036622506,0,0.335205525,0.497782111,-0.056838073,0,0.328303397,0.432711065,-0.073981568,0,0.322006226,0.37254864,-0.08650469,0,0.318496615,0.634207129,-0.043322038,0,0.304521769,0.562174916,-0.061170693,0,0.301944852,0.512359083,-0.071348891,0,0.300583541,0.463243723,-0.079286903,0
B,0.382373154,0.819250762,4.42E-07,0,0.446007043,0.783837378,-0.038430784,0,0.493612587,0.703548491,-0.052354947,0,0.461760879,0.626041114,-0.062067643,0,0.408144742,0.603771925,-0.071686909,0,0.467422336,0.578701317,-0.028824832,0,0.471710175,0.479623437,-0.04919561,0,0.468049556,0.415192842,-0.067392319,0,0.463877708,0.355102986,-0.082284592,0,0.424469233,0.561270356,-0.027657432,0,0.432691187,0.450408608,-0.045380779,0,0.437033385,0.374647856,-0.064473487,0,0.440484464,0.306706637,-0.079685926,0,0.385819703,0.569843233,-0.030947557,0,0.390077263,0.46962142,-0.049836192,0,0.397363663,0.403444171,-0.067862034,0,0.40318799,0.344991118,-0.08098422,0,0.345158517,0.596164525,-0.0381875,0,0.347665071,0.519228876,-0.055664614,0,0.35469383,0.469952524,-0.066043504,0,0.361707479,0.423589587,-0.074102163,0
B,0.403985381,0.812957585,3.42E-07,0,0.469033092,0.767216325,-0.027123075,0,0.51357156,0.664564312,-0.03062677,0,0.482494801,0.584820867,-0.032037441,0,0.428970635,0.583635211,-0.033456862,0,0.48670733,0.544885099,-0.00599402,0,0.495073617,0.451288819,-0.016298329,0,0.493566841,0.391294122,-0.030064326,0,0.488459468,0.335178733,-0.0430617,0,0.447783232,0.533001184,-0.00823675,0,0.457715422,0.429563671,-0.015705658,0,0.460965186,0.359341145,-0.029658008,0,0.459588289,0.297449589,-0.042123485,0,0.41252932,0.545946598,-0.015014569,0,0.418509334,0.451726437,-0.025432492,0,0.426522672,0.387845516,-0.039408531,0,0.429109573,0.331936806,-0.050617266,0,0.374602139,0.576255858,-0.02544529,0,0.381304413,0.497619092,-0.036313143,0,0.389497787,0.446609974,-0.042809684,0,0.395124257,0.399152815,-0.048942942,0
B,0.40005523,0.808173001,3.31E-07,0,0.465725243,0.76346159,-0.027004736,0,0.512261689,0.665032923,-0.032108761,0,0.487283885,0.584295094,-0.035445888,0,0.434055984,0.574427426,-0.0391289,0,0.485238463,0.543543279,-0.007591752,0,0.492243558,0.449279755,-0.020294789,0,0.490846366,0.389096618,-0.035847701,0,0.486963391,0.332643747,-0.049786896,0,0.446384251,0.531790137,-0.0102995,0,0.455669701,0.428693354,-0.020046003,0,0.459396839,0.358116597,-0.035560638,0,0.459179461,0.294987231,-0.049034178,0,0.410759658,0.5447312,-0.017470898,0,0.417140603,0.449492395,-0.029357834,0,0.425594479,0.38629359,-0.043774586,0,0.429396272,0.329761297,-0.05535521,0,0.372304052,0.575280845,-0.028211815,0,0.37825042,0.498782068,-0.040136524,0,0.38748911,0.448693871,-0.047211777,0,0.394747734,0.401729405,-0.053757999,0
B,0.390584916,0.821655214,4.37E-07,0,0.444399118,0.770429134,-0.038376786,0,0.474221051,0.682716548,-0.053822923,0,0.424925685,0.62207222,-0.065553494,0,0.371244043,0.612144709,-0.077048577,0,0.444482595,0.564576805,-0.030211028,0,0.435229063,0.465457737,-0.052586541,0,0.424704492,0.402304947,-0.072250858,0,0.413983911,0.342956841,-0.087893531,0,0.399864197,0.554929256,-0.029780975,0,0.392944664,0.446598977,-0.049030598,0,0.386803657,0.372110367,-0.068838023,0,0.381633908,0.304635733,-0.084405348,0,0.363055885,0.569883287,-0.033925418,0,0.354447335,0.469952345,-0.052748714,0,0.350503862,0.403482467,-0.070004955,0,0.346239597,0.344367594,-0.082440697,0,0.328289509,0.603742063,-0.042214364,0,0.322455198,0.525922835,-0.058499563,0,0.322190046,0.474105269,-0.067843288,0,0.321992725,0.425645828,-0.075092398,0
C,0.315794945,0.718827367,4.62E-07,0,0.407853454,0.720558465,0.004689441,0,0.496203721,0.684034109,0.00301743,0,0.566364765,0.679897308,-0.008099039,0,0.619808316,0.683205187,-0.019076036,0,0.478492945,0.490873277,0.036775298,0,0.521479607,0.396403491,0.020637959,0,0.569734812,0.371484339,0.001521991,0,0.611148715,0.371426284,-0.011151738,0,0.458225936,0.472583681,0.014171166,0,0.509735644,0.353165865,-0.003233254,0,0.569671452,0.341420174,-0.022118986,0,0.614304423,0.365020394,-0.033277538,0,0.436570257,0.467798561,-0.013569767,0,0.491728127,0.349129379,-0.033145167,0,0.556176245,0.346043408,-0.047616668,0,0.604527891,0.376146436,-0.054485422,0,0.416965723,0.47612676,-0.042875931,0,0.469026446,0.390228689,-0.060618546,0,0.521604061,0.377838403,-0.068462826,0,0.565511167,0.393722653,-0.071593426,0
C,0.324267328,0.685290933,4.85E-07,0,0.419245422,0.694837809,0.012678544,0,0.505153358,0.669328153,0.016798517,0,0.569980502,0.67460531,0.008998021,0,0.628587842,0.681677163,0.000666029,0,0.505660772,0.49875012,0.063455001,0,0.562754869,0.424881101,0.053960353,0,0.611621797,0.4091658,0.035725042,0,0.651977539,0.410487354,0.022402832,0,0.490245789,0.479782403,0.036453988,0,0.554436803,0.397112966,0.025799962,0,0.612338006,0.38744542,0.00417896,0,0.653553843,0.404107064,-0.010240796,0,0.470712185,0.468849361,0.003397662,0,0.535528898,0.381866783,-0.007913073,0,0.593345761,0.375497639,-0.019839827,0,0.635767758,0.393275023,-0.026826324,0,0.449934423,0.467547029,-0.0316981,0,0.503119171,0.393728137,-0.041102361,0,0.551272631,0.367069364,-0.045168269,0,0.594452381,0.360459685,-0.047590807,0
C,0.280679286,0.793471336,6.46E-07,0,0.380769253,0.793703079,-0.000140988,0,0.475884259,0.750351608,0.001044615,0,0.55246222,0.740677953,-0.006301026,0,0.617910862,0.73888433,-0.013541312,0,0.454080224,0.547330737,0.05299468,0,0.509972692,0.464450181,0.040602125,0,0.560156405,0.426452905,0.01967763,0,0.606500804,0.402125984,0.004116179,0,0.432524443,0.524644077,0.032388728,0,0.497509748,0.429548085,0.02263958,0,0.556720853,0.393454134,0.00252585,0,0.610245943,0.379840642,-0.012431888,0,0.406646878,0.514316857,0.004479918,0,0.473944217,0.418580234,-0.009807836,0,0.536310196,0.385187149,-0.023245372,0,0.590451539,0.376344025,-0.031627413,0,0.378559202,0.514875233,-0.026354251,0,0.436130881,0.432990611,-0.038903255,0,0.486919165,0.399448633,-0.042984463,0,0.536234736,0.384866595,-0.045187384,0
C,0.276699692,0.78660965,6.67E-07,0,0.376917422,0.786508143,-0.00368964,0,0.473229259,0.743898928,-0.004009272,0,0.550495207,0.733044147,-0.01192053,0,0.616432309,0.729633749,-0.019462295,0,0.450362742,0.538494945,0.048741784,0,0.506592155,0.454597384,0.034861438,0,0.55793643,0.416103601,0.013045538,0,0.605156302,0.39178443,-0.002949023,0,0.428281754,0.515057087,0.030173585,0,0.49470973,0.420652598,0.018706715,0,0.554957271,0.385384947,-0.002325968,0,0.609177828,0.372660041,-0.017615933,0,0.402108818,0.504577875,0.004171156,0,0.470627427,0.408708483,-0.011754662,0,0.534180164,0.375428826,-0.026218919,0,0.589463532,0.366830647,-0.034891121,0,0.373458833,0.505203485,-0.024891311,0,0.432407737,0.424135268,-0.038639482,0,0.483810544,0.389965028,-0.043610625,0,0.533842862,0.374766678,-0.046183545,0
C,0.334510028,0.759117365,4.97E-07,0,0.427281082,0.757066786,-0.001848338,0,0.516971648,0.71983844,-0.002427625,0,0.584998846,0.71301651,-0.009894786,0,0.641480386,0.717416346,-0.016954495,0,0.508316278,0.526979923,0.03580118,0,0.56019336,0.443177462,0.018599227,0,0.608540893,0.416504204,-0.002703841,0,0.651554048,0.409894407,-0.017185019,0,0.485900044,0.507625937,0.017922204,0,0.547357976,0.411191225,0.001410125,0,0.602966607,0.391104996,-0.018732203,0,0.651207268,0.397494435,-0.031657476,0,0.460534453,0.501464128,-0.005988013,0,0.524278402,0.402827859,-0.025151031,0,0.583254099,0.382129103,-0.038898908,0,0.633631527,0.389445364,-0.04587597,0,0.433943599,0.507831991,-0.032158688,0,0.491539419,0.432047933,-0.048863411,0,0.540854037,0.400303543,-0.055256084,0,0.587396085,0.389422655,-0.057941634,0
C,0.329106331,0.777477205,6.10E-07,0,0.428506076,0.781066954,-0.004050157,0,0.531577826,0.741975129,-0.006128806,0,0.611176133,0.744649351,-0.015510066,0,0.678238392,0.761599123,-0.025037935,0,0.521397233,0.567168832,0.038181368,0,0.588380694,0.512710869,0.018381028,0,0.642591,0.498360991,-0.006251543,0,0.68930155,0.49394837,-0.023901632,0,0.501016438,0.538616359,0.01871668,0,0.583766758,0.467608035,0.000112522,0,0.647709072,0.44704169,-0.022816474,0,0.702305734,0.440515101,-0.038470596,0,0.473960251,0.526499987,-0.007918139,0,0.558136582,0.44766438,-0.030323831,0,0.626586854,0.427977145,-0.04697923,0,0.684126616,0.42650637,-0.056144245,0,0.443568259,0.528419077,-0.037056357,0,0.515159547,0.464852631,-0.055380329,0,0.57224977,0.438015044,-0.062986359,0,0.62435621,0.427581638,-0.067253813,0
C,0.330808967,0.773619175,6.23E-07,0,0.430059433,0.777674437,-0.006613831,0,0.531791329,0.736627817,-0.01025827,0,0.611919045,0.740061641,-0.020640658,0,0.679427326,0.758680999,-0.031173177,0,0.52362752,0.561592937,0.034231804,0,0.589556694,0.503922164,0.013322154,0,0.642968059,0.486430824,-0.012010504,0,0.688328981,0.480778873,-0.02991488,0,0.502906799,0.533454537,0.015874427,0,0.582549095,0.459765017,-0.003675959,0,0.645490766,0.436453879,-0.02700608,0,0.699926615,0.428924203,-0.042656373,0,0.475209355,0.522017837,-0.009614237,0,0.556021988,0.43892467,-0.032655071,0,0.622951627,0.417352051,-0.049012002,0,0.679911852,0.415692866,-0.05768786,0,0.444347352,0.525419414,-0.037793491,0,0.515283108,0.459879577,-0.055729758,0,0.571909726,0.432531834,-0.062286012,0,0.623878837,0.421980977,-0.065695435,0
C,0.301938802,0.770581603,4.46E-07,0,0.417844176,0.757148683,0.028189434,0,0.50832957,0.704262435,0.035905842,0,0.576772809,0.689343035,0.030684676,0,0.637831509,0.692247033,0.025205744,0,0.46707058,0.496673197,0.0577586,0,0.541564286,0.426928252,0.046929907,0,0.602872014,0.405059248,0.030313466,0,0.651198089,0.402830154,0.017913416,0,0.446232378,0.479571432,0.024420602,0,0.539290965,0.389848173,0.013985318,0,0.60869211,0.379640132,-0.001158364,0,0.661541224,0.39544487,-0.011320261,0,0.432662368,0.487765789,-0.012012133,0,0.526449203,0.393999726,-0.024355138,0,0.597605109,0.381572843,-0.032339144,0,0.653072834,0.393134952,-0.03728826,0,0.429824829,0.518394232,-0.048403636,0,0.508723557,0.44314748,-0.05917399,0,0.565756619,0.41349858,-0.061128177,0,0.61500603,0.402106583,-0.061741695,0
C,0.384596378,0.838347435,6.12E-07,0,0.482933432,0.830140591,0.042728677,0,0.549151361,0.785559833,0.057490781,0,0.614041448,0.77882278,0.054819167,0,0.670726836,0.775956392,0.05145216,0,0.482973754,0.581506908,0.099249005,0,0.543159902,0.506800354,0.108830549,0,0.603501737,0.475439936,0.102650046,0,0.650794208,0.466679573,0.097162955,0,0.471948028,0.563267648,0.064116135,0,0.544568837,0.459155738,0.076755203,0,0.611462593,0.431597382,0.070575915,0,0.661781549,0.436710656,0.064860947,0,0.472954571,0.566705287,0.025578542,0,0.548679173,0.458966076,0.035417989,0,0.61726445,0.434624672,0.031053925,0,0.665914416,0.44003886,0.025775997,0,0.491098046,0.587415814,-0.01259463,0,0.559732914,0.503163218,-0.004203737,0,0.611411333,0.476814151,0.000683796,0,0.652063251,0.471543014,0.002977509,0
C,0.384794593,0.848012507,5.68E-07,0,0.501022398,0.830251753,0.024960836,0,0.587428033,0.783720553,0.035991084,0,0.659750223,0.770192981,0.031876661,0,0.726833165,0.764408112,0.027682299,0,0.542347789,0.58665365,0.088875689,0,0.5874753,0.498375326,0.085507013,0,0.636826932,0.457899272,0.070101447,0,0.681724548,0.438776076,0.057531755,0,0.521340728,0.561414063,0.055914197,0,0.576696575,0.441594541,0.050165322,0,0.64002496,0.405195802,0.03272805,0,0.692948639,0.40496248,0.020723844,0,0.499464989,0.554998934,0.016078332,0,0.558315396,0.429990828,0.001894152,0,0.629140139,0.398875445,-0.013516405,0,0.687674999,0.401006997,-0.022350032,0,0.48434788,0.565031648,-0.024390334,0,0.546511948,0.47780931,-0.040137295,0,0.606376052,0.448083401,-0.048407465,0,0.660833716,0.439874351,-0.052954499,0
C,0.375716358,0.841833115,6.56E-07,0,0.496698946,0.812024713,0.024224641,0,0.584786713,0.760782123,0.027098667,0,0.65500623,0.742752314,0.015401353,0,0.718061268,0.72983557,0.004439993,0,0.512505889,0.548657179,0.066584013,0,0.56102705,0.44491145,0.053623926,0,0.624895871,0.415555149,0.034248322,0,0.678879082,0.412474811,0.021287251,0,0.488488257,0.532881558,0.034710169,0,0.55679822,0.399733752,0.022803446,0,0.632021427,0.377758324,0.004679017,0,0.690796435,0.39209497,-0.006771645,0,0.474021524,0.540944338,-0.001993919,0,0.547135174,0.410623252,-0.018055836,0,0.628854871,0.389319837,-0.03250654,0,0.692362368,0.403264999,-0.040219974,0,0.474274218,0.570300758,-0.03878022,0,0.546238899,0.48509568,-0.052868102,0,0.609749198,0.460111111,-0.058530413,0,0.662323534,0.461058319,-0.060628332,0
C,0.316257268,0.779353738,6.74E-07,0,0.426717311,0.79404676,0.004588305,0,0.527465582,0.775831103,-0.000335693,0,0.60330385,0.786304772,-0.015972288,0,0.671484768,0.806875348,-0.031181099,0,0.524057627,0.571985126,0.044983368,0,0.589003205,0.492188573,0.02433777,0,0.649719834,0.469411671,-7.33E-06,0,0.700538754,0.467020661,-0.017363155,0,0.503155053,0.545803547,0.019077545,0,0.58343482,0.442930162,-0.001149206,0,0.654033899,0.430774122,-0.023918316,0,0.710367203,0.447088003,-0.039463859,0,0.4792068,0.540486157,-0.013469785,0,0.56579572,0.445790231,-0.038166612,0,0.639445722,0.448232412,-0.054452132,0,0.695481062,0.475454748,-0.063231558,0,0.457089216,0.555925846,-0.047758967,0,0.53484726,0.50462997,-0.068891816,0,0.598713696,0.502061009,-0.077707425,0,0.652116418,0.514502585,-0.082404114,0
